"","Type","Date","Popularity","City","Metro","City2","VenueID","Venue","Capacity","Billing1","Artist1","Artist1ID","Billing2","Artist2","Artist2ID","Billing3","Artist3","Artist3ID","Date1","year"
"4667","Concert","2009-10-15",0.011222,"New York, NY, US","New York","New York, NY, US","316","The Bowery Ballroom",550,"1","Soulive","320813",NA,NA,NA,NA,NA,NA,2009-10-15,2009
"4668","Concert","2009-10-14",0.011222,"West Chester, PA, US","West Chester","West Chester, PA, US","34310","The Note",NA,"1","Soulive","320813","2","Among Criminals","579165",NA,NA,NA,2009-10-14,2009
"4669","Concert","2009-09-26",0.0108,"Indianapolis, IN, US","Indianapolis","Indianapolis, IN, US","5091","The Farm Bureau Insurance Lawn at White River State Park",50000,"1","Bill Lancton","312427","2","Edwin Bonilla","517578","3","Poncho Sanchez","551938",2009-09-26,2009
"4670","Concert","2009-09-23",0.011222,"Oakland, CA, US","SF Bay Area","Oakland, CA, US","28521","Yoshi's Jazz Club, Oakland",325,"1","Soulive","320813",NA,NA,NA,NA,NA,NA,2009-09-23,2009
"4671","Concert","2014-07-19",0.014768,"Los Angeles, CA, US","Los Angeles","Los Angeles, CA, US","1873948","Annenberg Space for Photography",NA,"1","Gregg Allman","259924","2","Sturgill Simpson","6140284",NA,NA,NA,2014-07-19,2014
"4672","Concert","2014-07-11",0.014003,"Ardmore, PA, US","Ardmore","Ardmore, PA, US","200093","Ardmore Music Hall",NA,"1","Mandolin Orange","2589866","2","Sturgill Simpson","6140284","3","John Francis","296980",2014-07-11,2014
"4673","Concert","2014-07-09",0.003682,"New York, NY, US","New York","New York, NY, US","316","The Bowery Ballroom",550,"1","Pokey LaFarge","271625","2","Sturgill Simpson","6140284",NA,NA,NA,2014-07-09,2014
"4674","Concert","2014-05-15",0.010865,"Chicago, IL, US","Chicago","Chicago, IL, US","621","House of Blues",1300,"1","Sturgill Simpson","6140284","2","Sturgill Simpson on the Back Porch Stage","8009518","3","Hugh Bob and The Hustle","5552558",2014-05-15,2014
"4675","Concert","2014-05-13",0.003682,"Nashville, TN, US","Nashville","Nashville, TN, US","2317494","Grimey's",NA,"1","Sturgill Simpson","6140284",NA,NA,NA,NA,NA,NA,2014-05-13,2014
"4676","Concert","2014-05-02",0.003682,"Edinburgh, UK","Edinburgh","Edinburgh, UK","1636658","Victoria Park House Hotel",NA,"1","Sturgill Simpson","6140284",NA,NA,NA,NA,NA,NA,2014-05-02,2014
"4677","Concert","2014-04-26",0.003682,"Newport, KY, US","Cincinnati","Newport, KY, US","2038654","The Southgate House Revival - The Sanctuary",NA,"1","Sturgill Simpson","6140284","2","Red Beard's Revenge","6659314",NA,NA,NA,2014-04-26,2014
"4678","Concert","2014-04-25",0.003682,"Nashville, TN, US","Nashville","Nashville, TN, US","632121","Grand Ole Opry House",NA,"1","The Grand Ole Opry","411909","2","Sarah Darling","1091584","3","Riders In the Sky","237628",2014-04-25,2014
"4679","Concert","2014-04-19",0.003682,"Indianapolis, IN, US","Indianapolis","Indianapolis, IN, US","14935","Radio Radio",NA,"1","Sturgill Simpson","6140284","2","Brandon Whyde","1096792",NA,NA,NA,2014-04-19,2014
"4680","Concert","2014-04-17",0.009867,"Rock Island, IL, US","Rock Island","Rock Island, IL, US","58099","Rock Island Brewing Company",NA,"1","Communion Music","8715229","2","Lee Bains III & The Glory Fires","5367893","3","Sturgill Simpson","6140284",2014-04-17,2014
"4681","Concert","2014-04-16",0.024662,"Madison, WI, US","Madison","Madison, WI, US","49246","The Frequency",200,"1","Communion Music","8715229","2","Sturgill Simpson","6140284","3","Johnny Stimson","4279991",2014-04-16,2014
"4682","Concert","2014-04-15",0.009867,"Minneapolis, MN, US","Twin Cities","Minneapolis, MN, US","5546","Varsity Theater",900,"1","Communion Music","8715229","2","Sturgill Simpson","6140284","3","Johnny Stimson","4279991",2014-04-15,2014
"4683","Concert","2014-04-10",0.012458,"Nashville, TN, US","Nashville","Nashville, TN, US","292","Mercy Lounge",500,"1","Communion Music","8715229","2","Sturgill Simpson","6140284","3","Johnny Stimson","4279991",2014-04-10,2014
"4684","Concert","2014-04-09",0.009867,"Louisville, KY, US","Louisville","Louisville, KY, US","494536","Zanzabar",NA,"1","Communion Music","8715229","2","Sturgill Simpson","6140284","3","Johnny Stimson","4279991",2014-04-09,2014
"4685","Concert","2014-04-08",0.009867,"Bloomington, IN, US","Indianapolis","Bloomington, IN, US","78904","Bluebird",NA,"1","Communion Music","8715229","2","Follies","7751169","3","Les Racquet","3806331",2014-04-08,2014
"4686","Concert","2014-04-03",0.013394,"Philadelphia, PA, US","Philadelphia","Philadelphia, PA, US","1478523","Underground Arts",600,"1","Communion Music","8715229","2","Johnny Stimson","4279991","3","The Lawsuits","2717826",2014-04-03,2014
"4687","Concert","2014-04-02",0.009867,"Washington, DC, US","Washington","Washington, DC, US","2402744","Gypsy Sally's",300,"1","Communion Music","8715229","2","Johnny Stimson","4279991","3","Sturgill Simpson","6140284",2014-04-02,2014
"4688","Concert","2014-04-02",0.009867,"Washington, DC, US","Washington","Washington, DC, US","2402744","Gypsy Sally's",300,"1","Communion Music","8715229","2","Sturgill Simpson","6140284","3","Johnny Stimson","4279991",2014-04-02,2014
"4689","Concert","2014-04-01",0.009867,"New York, NY, US","New York","New York, NY, US","1028946","Rockwood Music Hall Stage 2",110,"1","Communion Music","8715229","2","Johnny Stimson","4279991","3","Sturgill Simpson","6140284",2014-04-01,2014
"4690","Concert","2014-03-15",0.011816,"Austin, TX, US","Austin","Austin, TX, US","852586","St David's Historic Sanctuary",NA,"1","JOHNNYSWIM","1141881","2","The Apache Relay","2952436","3","The Wood Brothers","203694",2014-03-15,2014
"4691","Concert","2014-03-13",0.003682,"Jackson, MS, US","Jackson","Jackson, MS, US","34216","Hal & Mal's",NA,"1","Sturgill Simpson","6140284",NA,NA,NA,NA,NA,NA,2014-03-13,2014
"4692","Concert","2014-02-23",0.00589,"Glasgow, UK","Glasgow","Glasgow, UK","9170","Admiral Bar",NA,"1","Sturgill Simpson","6140284",NA,NA,NA,NA,NA,NA,2014-02-23,2014
"4693","Concert","2014-02-21",0.003682,"London, UK","London","London, UK","563056","St Pancras Old Church",100,"1","Sturgill Simpson","6140284",NA,NA,NA,NA,NA,NA,2014-02-21,2014
"4694","Concert","2014-02-19",0.004182,"Belfast, UK","Belfast","Belfast, UK","53851","Errigle Inn",NA,"1","Laura Cantrell","395543","2","Sturgill Simpson","6140284",NA,NA,NA,2014-02-19,2014
"4695","Concert","2014-02-18",0.004182,"Dublin, Ireland","Dublin","Dublin, Ireland","495956","Whelan's",450,"1","Laura Cantrell","395543","2","Sturgill Simpson","6140284",NA,NA,NA,2014-02-18,2014
"4696","Concert","2014-02-17",0.004182,"Milton Keynes, UK","Milton Keynes","Milton Keynes, UK","29755","The Stables",398,"1","Laura Cantrell","395543","2","Sturgill Simpson","6140284",NA,NA,NA,2014-02-17,2014
"4697","Concert","2014-02-16",0.003682,"Nottingham, UK","Nottingham","Nottingham, UK","7984","The Maze",NA,"1","Sturgill Simpson","6140284","2","Richard Warren","3526351",NA,NA,NA,2014-02-16,2014
"4698","Concert","2014-02-15",0.014297,"Bristol, UK","Bristol","Bristol, UK","503036","St Bonaventure's Parish Social Club",NA,"1","Laura Cantrell","395543","2","Sturgill Simpson","6140284",NA,NA,NA,2014-02-15,2014
"4699","Concert","2014-02-14",0.003682,"Hove, UK","Brighton","Hove, UK","1299716","The Palmeira",NA,"1","Sturgill Simpson","6140284","2","Danni Nicholls","1246201",NA,NA,NA,2014-02-14,2014
"4700","Concert","2014-02-13",0.004182,"London, UK","London","London, UK","47963","Kings Place",NA,"1","Laura Cantrell","395543","2","Sturgill Simpson","6140284",NA,NA,NA,2014-02-13,2014
"4701","Concert","2014-01-21",0.003682,"London, UK","London","London, UK","478721","Rough Trade West",NA,"1","Sturgill Simpson","6140284",NA,NA,NA,NA,NA,NA,2014-01-21,2014
"4702","Concert","2014-01-20",0.003682,"London, UK","London","London, UK","6950","The Slaughtered Lamb",150,"1","Sturgill Simpson","6140284",NA,NA,NA,NA,NA,NA,2014-01-20,2014
"4703","Concert","2014-01-18",0.003682,"Glasgow, UK","Glasgow","Glasgow, UK","11805","Tron Theatre",NA,"1","Lindi Ortega","356933","2","Sturgill Simpson","6140284",NA,NA,NA,2014-01-18,2014
"4704","Concert","2013-12-16",0.041869,"Bloomington, IN, US","Indianapolis","Bloomington, IN, US","78904","Bluebird",NA,"1","Dawes","2335213","2","Sturgill Simpson","6140284",NA,NA,NA,2013-12-16,2013
"4705","Concert","2013-12-15",0.01013,"Nashville, TN, US","Nashville","Nashville, TN, US","292","Mercy Lounge",500,"1","Jason Isbell & The 400 Unit","190529","2","Jason Isbell","562649","3","Sturgill Simpson","6140284",2013-12-15,2013
"4706","Concert","2013-12-13",0.01013,"Birmingham, AL, US","Birmingham","Birmingham, AL, US","2131944","Iron City",1300,"1","Jason Isbell","562649","2","Sturgill Simpson","6140284",NA,NA,NA,2013-12-13,2013
"4707","Concert","2013-11-18",0.014432,"Washington, DC, US","Washington","Washington, DC, US","1273986","Hill Country BBQ - Washington",300,"1","Sturgill Simpson","6140284",NA,NA,NA,NA,NA,NA,2013-11-18,2013
"4708","Concert","2013-11-16",0.014432,"New York, NY, US","New York","New York, NY, US","31317","Hill Country BBQ - New York",300,"1","Sturgill Simpson","6140284",NA,NA,NA,NA,NA,NA,2013-11-16,2013
"4709","Concert","2013-11-14",0.014663,"Millvale, PA, US","Pittsburgh","Millvale, PA, US","32492","Mr. Small's Theatre",800,"1","The Devil Makes Three","141858","2","Sturgill Simpson","6140284",NA,NA,NA,2013-11-14,2013
"4710","Concert","2013-11-13",0.014663,"Morgantown, WV, US","Pittsburgh","Morgantown, WV, US","7651","Metropolitan Theatre",NA,"1","The Devil Makes Three","141858","2","Sturgill Simpson","6140284",NA,NA,NA,2013-11-13,2013
"4711","Concert","2013-11-12",0.014663,"Columbus, OH, US","Columbus","Columbus, OH, US","884","Newport Music Hall",13000,"1","The Devil Makes Three","141858","2","Sturgill Simpson","6140284",NA,NA,NA,2013-11-12,2013
"4712","Concert","2013-11-10",0.015418,"Bloomington, IN, US","Indianapolis","Bloomington, IN, US","78904","Bluebird",NA,"1","The Devil Makes Three","141858","2","Sturgill Simpson","6140284",NA,NA,NA,2013-11-10,2013
"4713","Concert","2013-11-09",0.014663,"Detroit, MI, US","Detroit","Detroit, MI, US","915","St. Andrew's Hall",800,"1","The Devil Makes Three","141858","2","Sturgill Simpson","6140284",NA,NA,NA,2013-11-09,2013
"4714","Concert","2013-10-28",0.003682,"Evanston, IL, US","Chicago","Evanston, IL, US","34741","S.P.A.C.E.",250,"1","Sturgill Simpson","6140284","2","Matt Campbell","702631",NA,NA,NA,2013-10-28,2013
"4715","Concert","2013-10-26",0.003682,"Indianapolis, IN, US","Indianapolis","Indianapolis, IN, US","14935","Radio Radio",NA,"1","Sturgill Simpson","6140284","2","Whiskey Bent Valley Boys","3270101","3","Old Truck Revival","5378388",2013-10-26,2013
"4716","Concert","2013-10-23",0.003682,"Des Moines, IA, US","Des Moines","Des Moines, IA, US","11205","Vaudeville Mews",230,"1","Sturgill Simpson","6140284",NA,NA,NA,NA,NA,NA,2013-10-23,2013
"4717","Concert","2013-10-22",0.003682,"Minneapolis, MN, US","Twin Cities","Minneapolis, MN, US","11247","Triple Rock Social Club",380,"1","Sturgill Simpson","6140284",NA,NA,NA,NA,NA,NA,2013-10-22,2013
"4718","Concert","2013-10-20",0.003682,"St Louis, MO, US","St Louis","St Louis, MO, US","598921","The Gramophone",NA,"1","Sturgill Simpson","6140284","2","The Dock Ellis Band","1483199",NA,NA,NA,2013-10-20,2013
"4719","Concert","2013-10-17",0.003682,"Denver, CO, US","Denver","Denver, CO, US","562496","Soiled Dove Underground",500,"1","Sturgill Simpson","6140284",NA,NA,NA,NA,NA,NA,2013-10-17,2013
"4720","Concert","2013-12-29",0.007072,"Fort Worth, TX, US","Dallas - Fort Worth","Fort Worth, TX, US","30108","Billy Bob's Texas",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-29,2013
"4721","Concert","2013-12-28",0.007072,"Brazoria, TX, US","Freeport","Brazoria, TX, US","2437919","Armadillo Ballroom",2000,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-28,2013
"4722","Concert","2013-12-27",0.008217,"San Antonio, TX, US","San Antonio","San Antonio, TX, US","2261","Cowboys Dancehall",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-27,2013
"4723","Concert","2013-12-14",0.007348,"San Angelo, TX, US","Lubbock","San Angelo, TX, US","86087","Midnight Rodeo",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-14,2013
"4724","Concert","2013-12-13",0.007348,"Oklahoma City, OK, US","Oklahoma City","Oklahoma City, OK, US","90870","Wormy Dog Saloon",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-13,2013
"4725","Concert","2013-12-12",0.007065,"Little Rock, AR, US","Little Rock","Little Rock, AR, US","68551","Rev Room",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-12,2013
"4726","Concert","2013-12-11",0.007432,"The Woodlands, TX, US","Houston","The Woodlands, TX, US","46626","Dosey Doe - The Big Barn",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-11,2013
"4727","Concert","2013-12-10",0.007065,"Conroe, TX, US","Conroe","Conroe, TX, US","1777583","Dosey Doe Music Cafe",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-10,2013
"4728","Concert","2013-12-09",0.008114,"Austin, TX, US","Austin","Austin, TX, US","528781","Cactus Café, University of Texas",156,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-09,2013
"4729","Concert","2013-12-07",0.007348,"Fort Worth, TX, US","Dallas - Fort Worth","Fort Worth, TX, US","30108","Billy Bob's Texas",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-07,2013
"4730","Concert","2013-12-06",0.007348,"Stephenville, TX, US","Stephenville","Stephenville, TX, US","388756","City Limits",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-06,2013
"4731","Concert","2013-12-05",0.007065,"Corpus Christi, TX, US","Corpus Christi","Corpus Christi, TX, US","200653","Brewster Street Ice House",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-05,2013
"4732","Concert","2013-12-04",0.007194,"Tyler, TX, US","Dallas - Fort Worth","Tyler, TX, US","2223799","Coach's and Cowboys",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-12-04,2013
"4733","Concert","2013-11-30",0.007194,"Waco, TX, US","Dallas - Fort Worth","Waco, TX, US","1645368","The Melody Ranch",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-11-30,2013
"4734","Concert","2013-11-29",0.007194,"Abilene, TX, US","Dallas - Fort Worth","Abilene, TX, US","35844","Lucky Mule Saloon",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-11-29,2013
"4735","Concert","2013-11-27",0.007348,"Odessa, TX, US","Lubbock","Odessa, TX, US","65868","Graham Central Station",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-11-27,2013
"4736","Concert","2013-11-23",0.007838,"Lawrence, KS, US","Overland Park","Lawrence, KS, US","918","Granada Theatre",1700,"1","Wade Bowen","2575","2","Travis Marvin","4321456",NA,NA,NA,2013-11-23,2013
"4737","Concert","2013-11-22",0.008185,"Stillwater, OK, US","Oklahoma City","Stillwater, OK, US","352751","Tumbleweed Dance Hall & Concert Arena",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-11-22,2013
"4738","Concert","2013-11-15",0.007374,"Clear Lake, TX, US","Houston","Clear Lake, TX, US","379646","Big Texas Dance Hall & Saloon - Clear Lake",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-11-15,2013
"4739","Concert","2013-11-14",0.007189,"Mission, TX, US","Brownsville","Mission, TX, US","353306","Las Palmas Race Park",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-11-14,2013
"4740","Concert","2013-11-09",0.007175,"Auburn, AL, US","Columbus","Auburn, AL, US","814186","Bourbon Street Bar",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-11-09,2013
"4741","Concert","2013-11-08",0.007175,"Athens, GA, US","Atlanta","Athens, GA, US","10960","Georgia Theatre",1028,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-11-08,2013
"4742","Concert","2013-11-07",0.007175,"Tuscaloosa, AL, US","Birmingham","Tuscaloosa, AL, US","2437914","The Jupiter",800,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-11-07,2013
"4743","Concert","2013-11-02",0.007348,"Nacogdoches, TX, US","Shreveport","Nacogdoches, TX, US","599101","Banita Creek Hall",NA,"1","Wade Bowen","2575","2","Josh Grider","604804",NA,NA,NA,2013-11-02,2013
"4744","Concert","2013-11-01",0.007172,"McKinney, TX, US","Dallas - Fort Worth","McKinney, TX, US","283761","Hank's Texas Grill",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-11-01,2013
"4745","Concert","2013-10-27",0.007173,"Humble, TX, US","Houston","Humble, TX, US","788936","Humble Civic Arena",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-10-27,2013
"4746","Concert","2013-10-25",0.007348,"Fayetteville, AR, US","Rogers","Fayetteville, AR, US","51712","George's Majestic Lounge",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-10-25,2013
"4747","Concert","2013-10-24",0.007173,"Wichita Falls, TX, US","Dallas - Fort Worth","Wichita Falls, TX, US","1212541","Denim & Diamonds",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-10-24,2013
"4748","Concert","2013-10-18",0.007348,"Denver, CO, US","Denver","Denver, CO, US","1151","Grizzly Rose",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-10-18,2013
"4749","Concert","2013-10-17",0.007171,"Lubbock, TX, US","Lubbock","Lubbock, TX, US","11353","Blue Light",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-10-17,2013
"4750","Concert","2013-10-04",0.007348,"Spring, TX, US","Houston","Spring, TX, US","283926","Big Texas Dance Hall & Saloon - Spring",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-10-04,2013
"4751","Concert","2013-09-27",0,"Norman, OK, US","Oklahoma City","Norman, OK, US","16339","Riverwind Casino",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-09-27,2013
"4752","Concert","2013-09-26",0,"Longview, TX, US","Shreveport","Longview, TX, US","723411","Graham Central Station",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-09-26,2013
"4753","Concert","2013-09-21",0,"Goliad, TX, US","Goliad","Goliad, TX, US","371376","Schroeder Hall",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-09-21,2013
"4754","Concert","2013-09-20",0.008191,"College Station, TX, US","Houston","College Station, TX, US","92988","Hurricane Harry's",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-09-20,2013
"4755","Concert","2013-09-13",0.008198,"Helotes, TX, US","San Antonio","Helotes, TX, US","38691","John T. Floore Country Store",NA,"1","Wade Bowen","2575","2","Dirty River Boys","3345936","3","Javi García","1074286",2013-09-13,2013
"4756","Concert","2013-09-07",0.052538,"Dallas, TX, US","Dallas - Fort Worth","Dallas, TX, US","15064","Gexa Energy Pavilion",20100,"1","Gary Allan","130620","2","Randy Rogers Band","272119","3","Kix Brooks","78982",2013-09-07,2013
"4757","Concert","2013-09-06",0,"Uvalde, TX, US","Uvalde","Uvalde, TX, US","533711","Lone Star Saloon",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-09-06,2013
"4758","Concert","2013-09-05",0.007896,"Austin, TX, US","Austin","Austin, TX, US","2195289","Antone's",NA,"1","Wade Bowen","2575","2","William Clark Green","1623692","3","Brad Dunn Band","6987854",2013-09-05,2013
"4759","Concert","2013-08-31",0.008243,"La Grange, TX, US","La Grange","La Grange, TX, US","877641","Fayette County Fairgrounds",NA,"1","Wade Bowen","2575",NA,NA,NA,NA,NA,NA,2013-08-31,2013
"4760","Concert","2014-06-06",0.004815,"Chicago, IL, US","Chicago","Chicago, IL, US","2328929","Lincoln Between Irving Park and Berteau",NA,"1","Sallie Ford","3261011","2","X Ambassadors","6664009","3","The Addies","5203063",2014-06-06,2014
"4761","Concert","2014-05-21",0.006511,"Cambridge, MA, US","Boston / Cambridge","Cambridge, MA, US","1974904","The Sinclair",525,"1","X Ambassadors","6664009","2","Gentlemen Hall","2717076","3","Great Good Fine Ok","7799754",2014-05-21,2014
"4762","Concert","2014-05-08",0.012841,"Washington, DC, US","Washington","Washington, DC, US","839721","U Street Music Hall",500,"1","HAERTS","6203924","2","X Ambassadors","6664009","3","Badboxes","6320834",2014-05-08,2014
"4763","Concert","2014-04-19",0.004989,"Montreal, QC, Canada","Montreal","Montreal, QC, Canada","60586","Petit Campus",NA,"1","Parade of Lights","2388674","2","X Ambassadors","6664009",NA,NA,NA,2014-04-19,2014
"4764","Concert","2014-04-18",0.044862,"Toronto, ON, Canada","Toronto","Toronto, ON, Canada","1962354","ACE Nightclub",NA,"1","X Ambassadors","6664009","2","Parade of Lights","2388674",NA,NA,NA,2014-04-18,2014
"4765","Concert","2014-04-17",0.004815,"Kalamazoo, MI, US","Grand Rapids","Kalamazoo, MI, US","2265599","Wild Bull / Entertainment District",NA,"1","Parade of Lights","2388674","2","X Ambassadors","6664009",NA,NA,NA,2014-04-17,2014
"4766","Concert","2014-04-16",0.004815,"Chicago, IL, US","Chicago","Chicago, IL, US","2133","Schuba's Tavern",NA,"1","Parade of Lights","2388674","2","X Ambassadors","6664009",NA,NA,NA,2014-04-16,2014
"4767","Concert","2014-04-15",0.020296,"Columbus, OH, US","Columbus","Columbus, OH, US","3234","Skully's Music Diner",800,"1","Parade of Lights","2388674","2","X Ambassadors","6664009","3","Kid Runner","6302284",2014-04-15,2014
"4768","Concert","2014-04-13",0.004815,"Pittsburgh, PA, US","Pittsburgh","Pittsburgh, PA, US","10812","Brillobox",NA,"1","Parade of Lights","2388674","2","X Ambassadors","6664009",NA,NA,NA,2014-04-13,2014
"4769","Concert","2014-04-12",0.039174,"Philadelphia, PA, US","Philadelphia","Philadelphia, PA, US","1472758","Milkboy Philly",NA,"1","Parade of Lights","2388674","2","X Ambassadors","6664009",NA,NA,NA,2014-04-12,2014
"4770","Concert","2014-04-11",0.004815,"New York, NY, US","New York","New York, NY, US","316","The Bowery Ballroom",550,"1","Parade of Lights","2388674","2","X Ambassadors","6664009",NA,NA,NA,2014-04-11,2014
"4771","Concert","2014-04-10",0.004815,"Hamden, CT, US","Bridgeport","Hamden, CT, US","18435","The Space",NA,"1","Parade of Lights","2388674","2","X Ambassadors","6664009",NA,NA,NA,2014-04-10,2014
"4772","Concert","2014-04-09",0.043281,"Allston, MA, US","Boston / Cambridge","Allston, MA, US","296","Great Scott",240,"1","Andrew Rayel","4564398","2","Parade of Lights","2388674","3","X Ambassadors","6664009",2014-04-09,2014
"4773","Concert","2014-04-08",0.004815,"Rochester, NY, US","Rochester","Rochester, NY, US","10797","Bug Jar",NA,"1","Parade of Lights","2388674","2","X Ambassadors","6664009",NA,NA,NA,2014-04-08,2014
"4774","Concert","2014-04-03",0.01369,"Los Angeles, CA, US","Los Angeles","Los Angeles, CA, US","74901","Bootleg Theater",99,"1","X Ambassadors","6664009","2","Max and the Moon","3943396","3","Dear Boy","3306696",2014-04-03,2014
"4775","Concert","2014-03-04",0.351615,"Toronto, ON, Canada","Toronto","Toronto, ON, Canada","489","Air Canada Centre",19800,"1","Imagine Dragons","2506696","2","The Naked and Famous","2478496","3","Nico Vega","571087",2014-03-04,2014
"4776","Concert","2014-03-03",0.351615,"Montreal, QC, Canada","Montreal","Montreal, QC, Canada","30662","Bell Centre",21273,"1","Imagine Dragons","2506696","2","The Naked and Famous","2478496","3","X Ambassadors","6664009",2014-03-03,2014
"4777","Concert","2014-02-15",0.274438,"Oakland, CA, US","SF Bay Area","Oakland, CA, US","953251","Fox Theater",2800,"1","Panic! At the Disco","139037","2","The Colourist","2434466","3","X Ambassadors","6664009",2014-02-15,2014
"4778","Concert","2014-02-13",0.431401,"San Jose, CA, US","SF Bay Area","San Jose, CA, US","2505","SAP Center at San Jose",17496,"1","Imagine Dragons","2506696","2","The Naked and Famous","2478496","3","X Ambassadors","6664009",2014-02-13,2014
"4779","Concert","2014-02-11",0.431401,"Seattle, WA, US","Seattle","Seattle, WA, US","33714","KeyArena at Seattle Center",NA,"1","Imagine Dragons","2506696","2","The Naked and Famous","2478496","3","Nico Vega","571087",2014-02-11,2014
"4780","Concert","2014-02-10",0.351615,"Vancouver, BC, Canada","Vancouver","Vancouver, BC, Canada","1064316","Rogers Arena",19700,"1","Imagine Dragons","2506696","2","The Naked and Famous","2478496","3","Nico Vega","571087",2014-02-10,2014
"4781","Concert","2014-02-08",0.351615,"Boise, ID, US","Boise","Boise, ID, US","6095","Taco Bell Arena, Boise State University",NA,"1","Imagine Dragons","2506696","2","The Naked and Famous","2478496","3","X Ambassadors","6664009",2014-02-08,2014
"4782","Concert","2014-01-24",0.289402,"Columbus, OH, US","Columbus","Columbus, OH, US","777","EXPRESS LIVE!",2200,"1","Panic! At the Disco","139037","2","The Colourist","2434466","3","X Ambassadors","6664009",2014-01-24,2014
"4783","Concert","2013-12-17",0.030222,"Richmond, VA, US","Richmond","Richmond, VA, US","13872","The National",1500,"1","New Politics","2905741","2","X Ambassadors","6664009","3","The Unlikely Candidates","3955751",2013-12-17,2013
"4784","Concert","2013-12-14",0.005993,"Brooklyn, NY, US","New York","Brooklyn, NY, US","493846","Brooklyn Bowl",600,"1","X Ambassadors","6664009","2","The Griswolds","237354",NA,NA,NA,2013-12-14,2013
"4785","Concert","2013-12-13",0.225908,"Sayreville, NJ, US","Newark","Sayreville, NJ, US","912","Starland Ballroom",2500,"1","Jimmy Eat World","82317","2","X Ambassadors","6664009",NA,NA,NA,2013-12-13,2013
"4786","Concert","2013-11-24",0.035245,"St Louis, MO, US","St Louis","St Louis, MO, US","349311","Firebird",210,"1","The Mowgli's","4062326","2","Royal Teeth","3471386","3","X Ambassadors","6664009",2013-11-24,2013
"4787","Concert","2013-11-22",0.006996,"Lansing, MI, US","Grand Rapids","Lansing, MI, US","978606","The Loft",400,"1","X Ambassadors","6664009","2","Dinner and a Suit","1069574","3","Wayne Szalinski","6089859",2013-11-22,2013
"4788","Concert","2013-11-20",0.035245,"Montreal, QC, Canada","Montreal","Montreal, QC, Canada","1086866","Théâtre Fairmount",550,"1","The Mowgli's","4062326","2","Royal Teeth","3471386","3","X Ambassadors","6664009",2013-11-20,2013
"4789","Concert","2013-11-19",0.035245,"Brooklyn, NY, US","New York","Brooklyn, NY, US","493846","Brooklyn Bowl",600,"1","The Mowgli's","4062326","2","Royal Teeth","3471386","3","X Ambassadors","6664009",2013-11-19,2013
"4790","Concert","2013-11-17",0.035245,"Philadelphia, PA, US","Philadelphia","Philadelphia, PA, US","28639","Theater of the Living Arts",800,"1","The Mowgli's","4062326","2","Royal Teeth","3471386","3","X Ambassadors","6664009",2013-11-17,2013
